,Date,Hour,State,code,Train,CarNumber,Equipement,Pressure
79645,2022-05-31,15:40:08,App,Door,85TR_,C1,1D,3.15
79646,2022-05-31,15:39:38,Disp,Door,115TR_,C5,3G,3.06
79647,2022-05-31,15:39:30,App,Door,115TR_,C5,3G,3.06
79658,2022-05-31,15:37:43,App,Pressure,56TR_,T,-,-
79659,2022-05-31,15:37:43,Disp,Pressure,56TR_,T,-,-
79664,2022-05-31,15:36:48,Disp,Door,102TR_,C1,3G,3.18
79667,2022-05-31,15:36:21,App,Door,102TR_,C1,3G,3.18
79672,2022-05-31,15:35:42,Disp,Pressure,71TR_,T,-,-
79673,2022-05-31,15:35:41,App,Pressure,71TR_,T,-,-
79676,2022-05-31,15:34:57,App,Pressure,80TR_,T,-,-
79677,2022-05-31,15:34:57,Disp,Pressure,80TR_,T,-,-
79678,2022-05-31,15:33:56,Disp,Door,115TR_,C1,2D,3.04
79679,2022-05-31,15:33:55,App,Door,115TR_,C1,2D,3.04
79680,2022-05-31,15:33:17,App,Pressure,81TR_,T,-,-
79681,2022-05-31,15:33:17,Disp,Pressure,81TR_,T,-,-
79684,2022-05-31,15:32:09,Disp,Door,41TR_,C2,2G,2.85
79685,2022-05-31,15:31:55,App,Door,41TR_,C2,2G,2.85
79746,2022-05-31,15:26:50,Disp,Door,104TR_,C3,3D,2.83
79747,2022-05-31,15:26:47,App,Door,104TR_,C3,3D,2.83
79748,2022-05-31,15:26:46,Disp,Door,36TR_,C1,1D,3.01
79749,2022-05-31,15:26:45,App,Door,36TR_,C1,1D,3.01
79750,2022-05-31,15:26:39,Disp,Door,33TR_,C3,1G,3.13
79751,2022-05-31,15:26:38,App,Door,33TR_,C3,1G,3.13
79758,2022-05-31,15:25:20,App,Pressure,83TR_,T,-,-
79759,2022-05-31,15:25:20,Disp,Pressure,83TR_,T,-,-
79762,2022-05-31,15:23:09,Disp,Door,104TR_,C3,3D,2.85
79763,2022-05-31,15:23:06,App,Door,104TR_,C3,3D,2.85
79768,2022-05-31,15:22:43,Disp,Door,125TR_,C4,1G,3.15
79771,2022-05-31,15:22:15,App,Door,125TR_,C4,1G,3.16
79772,2022-05-31,15:22:11,App,Pressure,67TR_,T,-,-
79773,2022-05-31,15:22:11,Disp,Pressure,67TR_,T,-,-
79776,2022-05-31,15:19:15,Disp,Door,117TR_,C3,1D,3.14
79777,2022-05-31,15:19:11,App,Door,117TR_,C3,1D,3.14
79780,2022-05-31,15:16:30,Disp,Door,9TR_,C3,2D,2.87
79781,2022-05-31,15:16:27,App,Door,9TR_,C3,2D,2.88
79784,2022-05-31,15:16:03,Disp,Door,123TR_,C4,3D,2.98
79785,2022-05-31,15:15:46,App,Door,123TR_,C4,3D,2.96
79792,2022-05-31,15:13:13,App,Pressure,5TR_,T,-,-
79793,2022-05-31,15:13:13,Disp,Pressure,5TR_,T,-,-
79794,2022-05-31,15:12:45,App,Door,60TR_,C4,2D,3.01
79795,2022-05-31,15:12:45,Disp,Door,60TR_,C4,2D,3.01
79800,2022-05-31,15:03:54,App,Pressure,81TR_,T,-,-
79801,2022-05-31,15:03:54,Disp,Pressure,81TR_,T,-,-
79802,2022-05-31,15:03:48,Disp,Door,83TR_,C5,3G,2.99
79803,2022-05-31,15:03:47,App,Door,83TR_,C5,3G,2.99
79810,2022-05-31,14:56:30,App,Pressure,40TR_,T,-,-
79811,2022-05-31,14:56:30,Disp,Pressure,40TR_,T,-,-
79814,2022-05-31,14:53:33,Disp,Door,87TR_,C3,2G,2.99
79815,2022-05-31,14:53:31,App,Door,87TR_,C3,2G,2.99
79818,2022-05-31,14:53:26,Disp,Door,7TR_,C3,1G,2.73
79833,2022-05-31,14:42:48,Disp,Door,81TR_,C5,2G,3.04
79834,2022-05-31,14:42:47,App,Door,81TR_,C5,2G,3.04
79837,2022-05-31,14:40:09,Disp,Door,100TR_,C3,1D,3.04
79838,2022-05-31,14:40:02,App,Door,100TR_,C3,1D,3.04
79839,2022-05-31,14:39:32,Disp,Door,104TR_,C3,3G,2.86
79840,2022-05-31,14:39:24,App,Door,104TR_,C3,3G,2.86
79843,2022-05-31,14:37:28,App,Pressure,32TR_,T,-,-
79844,2022-05-31,14:37:28,Disp,Pressure,32TR_,T,-,-
79847,2022-05-31,14:33:48,Disp,Door,81TR_,C2,1D,2.96
79848,2022-05-31,14:33:47,App,Door,81TR_,C2,1D,2.96
79853,2022-05-31,14:30:12,Disp,Pressure,1TR_,T,-,-
79854,2022-05-31,14:30:11,App,Pressure,1TR_,T,-,-
79867,2022-05-31,14:24:09,Disp,Door,47TR_,C4,1G,2.98
79868,2022-05-31,14:23:22,App,Door,47TR_,C4,1G,2.98
79869,2022-05-31,14:22:58,Disp,Door,91TR_,C1,1G,2.95
79870,2022-05-31,14:22:55,App,Door,91TR_,C1,1G,2.95
79871,2022-05-31,14:21:16,App,Door,7TR_,C3,1G,2.74
79874,2022-05-31,14:13:36,Disp,Pressure,76TR_,T,-,-
79875,2022-05-31,14:13:35,App,Pressure,76TR_,T,-,-
79878,2022-05-31,14:10:46,Disp,Door,114TR_,C3,3G,3
79881,2022-05-31,14:10:41,Disp,Door,86TR_,C4,1G,2.86
79882,2022-05-31,14:10:41,App,Door,114TR_,C3,3G,3
79883,2022-05-31,14:10:18,App,Door,86TR_,C4,1G,2.86
79888,2022-05-31,14:06:46,Disp,Pressure,40TR_,T,-,-
79889,2022-05-31,14:06:45,App,Pressure,40TR_,T,-,-
79894,2022-05-31,14:06:34,Disp,Door,8TR_,C5,1G,2.86
79895,2022-05-31,14:06:03,App,Door,8TR_,C5,1G,2.86
79896,2022-05-31,14:05:41,Disp,Door,20TR_,C3,1G,3.14
79897,2022-05-31,14:05:40,App,Door,20TR_,C3,1G,3.14
79900,2022-05-31,14:05:28,Disp,Door,115TR_,C2,2G,3.03
79901,2022-05-31,14:05:14,App,Door,115TR_,C2,2G,3.02
79904,2022-05-31,14:03:24,Disp,Pressure,75TR_,T,-,-
79905,2022-05-31,14:03:23,App,Pressure,14TR_,T,-,-
79906,2022-05-31,14:03:23,Disp,Pressure,14TR_,T,-,-
79907,2022-05-31,14:03:23,App,Pressure,75TR_,T,-,-
79908,2022-05-31,13:59:32,App,Pressure,36TR_,T,-,-
79909,2022-05-31,13:59:32,Disp,Pressure,36TR_,T,-,-
79918,2022-05-31,13:55:49,App,Pressure,36TR_,T,-,-
79919,2022-05-31,13:55:49,Disp,Pressure,36TR_,T,-,-
79920,2022-05-31,13:55:47,App,Pressure,40TR_,T,-,-
79921,2022-05-31,13:55:47,Disp,Pressure,40TR_,T,-,-
79934,2022-05-31,13:50:08,Disp,Door,81TR_,C4,2G,2.98
79935,2022-05-31,13:49:49,App,Door,81TR_,C4,2G,2.98
79940,2022-05-31,13:47:51,App,Pressure,36TR_,T,-,-
79941,2022-05-31,13:47:51,Disp,Pressure,36TR_,T,-,-
79942,2022-05-31,13:47:51,Disp,Pressure,85TR_,T,-,-
79943,2022-05-31,13:47:50,App,Pressure,85TR_,T,-,-
79950,2022-05-31,13:43:44,App,Pressure,40TR_,T,-,-
79951,2022-05-31,13:43:44,Disp,Pressure,40TR_,T,-,-
79952,2022-05-31,13:40:53,Disp,Door,2TR_,C5,3D,2.88
79953,2022-05-31,13:40:51,App,Door,2TR_,C5,3D,2.88
79954,2022-05-31,13:38:39,App,Pressure,36TR_,T,-,-
79955,2022-05-31,13:38:39,Disp,Pressure,36TR_,T,-,-
79956,2022-05-31,13:38:39,Disp,Pressure,85TR_,T,-,-
79957,2022-05-31,13:38:38,App,Pressure,85TR_,T,-,-
79958,2022-05-31,13:38:24,App,Pressure,40TR_,T,-,-
79959,2022-05-31,13:38:24,Disp,Pressure,40TR_,T,-,-
79960,2022-05-31,13:37:53,Disp,Door,137TR_,C5,1G,3.01
79961,2022-05-31,13:37:44,App,Door,137TR_,C5,1G,3.02
79962,2022-05-31,13:37:09,App,Pressure,56TR_,T,-,-
79963,2022-05-31,13:37:09,Disp,Pressure,56TR_,T,-,-
79964,2022-05-31,13:33:12,Disp,Pressure,56TR_,T,-,-
79965,2022-05-31,13:33:11,App,Pressure,56TR_,T,-,-
79966,2022-05-31,13:33:05,Disp,Door,108TR_,C5,3G,2.97
79967,2022-05-31,13:33:04,Disp,Door,108TR_,C3,2D,2.97
79968,2022-05-31,13:33:03,App,Door,108TR_,C3,2D,2.97
79969,2022-05-31,13:33:03,App,Door,108TR_,C5,3G,2.97
79974,2022-05-31,13:22:00,App,Pressure,1TR_,T,-,-
79975,2022-05-31,13:22:00,Disp,Pressure,1TR_,T,-,-
79978,2022-05-31,13:20:25,App,Pressure,101TR_,T,-,-
79979,2022-05-31,13:20:25,Disp,Pressure,101TR_,T,-,-
79980,2022-05-31,13:20:06,App,Pressure,100TR_,T,-,-
79981,2022-05-31,13:20:06,Disp,Pressure,100TR_,T,-,-
79982,2022-05-31,13:17:45,App,Pressure,1TR_,T,-,-
79983,2022-05-31,13:17:45,Disp,Pressure,1TR_,T,-,-
79984,2022-05-31,13:17:10,App,Pressure,100TR_,T,-,-
79985,2022-05-31,13:17:10,Disp,Pressure,100TR_,T,-,-
79990,2022-05-31,13:14:41,App,Pressure,100TR_,T,-,-
79991,2022-05-31,13:14:41,Disp,Pressure,100TR_,T,-,-
79994,2022-05-31,13:14:33,App,Pressure,76TR_,T,-,-
79995,2022-05-31,13:14:33,Disp,Pressure,76TR_,T,-,-
80000,2022-05-31,13:11:35,App,Pressure,100TR_,T,-,-
80001,2022-05-31,13:11:35,Disp,Pressure,100TR_,T,-,-
80004,2022-05-31,13:08:40,App,Pressure,73TR_,T,-,-
80005,2022-05-31,13:08:40,Disp,Pressure,73TR_,T,-,-
80010,2022-05-31,13:04:37,App,Pressure,100TR_,T,-,-
80011,2022-05-31,13:04:37,Disp,Pressure,100TR_,T,-,-
80012,2022-05-31,13:04:35,App,Pressure,76TR_,T,-,-
80013,2022-05-31,13:04:35,Disp,Pressure,76TR_,T,-,-
80018,2022-05-31,13:02:46,Disp,Door,18TR_,C2,1G,2.97
80019,2022-05-31,13:02:46,Disp,Door,18TR_,C2,3G,2.97
80020,2022-05-31,13:02:45,App,DoorGeneral,18TR_,T,-,2.97
80021,2022-05-31,13:02:45,App,Door,18TR_,C3,2D,2.97
80022,2022-05-31,13:02:45,App,Door,18TR_,C2,1G,2.97
80023,2022-05-31,13:02:45,App,Door,18TR_,C2,3G,2.97
80024,2022-05-31,13:02:45,Disp,DoorGeneral,18TR_,T,-,2.97
80025,2022-05-31,13:02:45,Disp,Door,18TR_,C3,2D,2.97
80028,2022-05-31,13:00:19,Disp,Door,81TR_,C5,3D,3.15
80029,2022-05-31,13:00:18,App,Door,81TR_,C5,3D,3.15
80032,2022-05-31,12:57:54,App,Pressure,100TR_,T,-,-
80033,2022-05-31,12:57:54,Disp,Pressure,100TR_,T,-,-
80034,2022-05-31,12:56:42,App,Pressure,1TR_,T,-,-
80035,2022-05-31,12:56:42,Disp,Pressure,1TR_,T,-,-
80036,2022-05-31,12:56:33,Disp,Door,54TR_,C3,1D,3.08
80037,2022-05-31,12:56:32,App,Door,54TR_,C3,1D,3.08
80040,2022-05-31,12:54:55,Disp,Door,24TR_,C5,1G,2.74
80041,2022-05-31,12:54:46,App,Door,24TR_,C5,1G,2.74
80042,2022-05-31,12:53:21,Disp,Door,80TR_,C2,1G,3.04
80043,2022-05-31,12:53:21,Disp,Door,80TR_,C1,1D,3.04
80044,2022-05-31,12:53:20,App,DoorGeneral,80TR_,T,-,3.04
80045,2022-05-31,12:53:20,App,Door,80TR_,C2,1G,3.04
80046,2022-05-31,12:53:20,App,Door,80TR_,C2,2G,3.04
80047,2022-05-31,12:53:20,App,Door,80TR_,C4,1G,3.04
80048,2022-05-31,12:53:20,App,Door,80TR_,C1,1D,3.04
80049,2022-05-31,12:53:20,Disp,DoorGeneral,80TR_,T,-,3.04
80050,2022-05-31,12:53:20,Disp,Door,80TR_,C2,2G,3.04
80051,2022-05-31,12:53:20,Disp,Door,80TR_,C4,1G,3.04
80054,2022-05-31,12:52:32,App,Pressure,36TR_,T,-,-
80055,2022-05-31,12:52:32,Disp,Pressure,36TR_,T,-,-
80058,2022-05-31,12:49:20,App,Pressure,1TR_,T,-,-
80059,2022-05-31,12:49:20,Disp,Pressure,1TR_,T,-,-
80062,2022-05-31,12:48:41,Disp,Door,92TR_,C5,3G,3.09
80063,2022-05-31,12:48:40,App,Door,92TR_,C5,3G,3.09
80064,2022-05-31,12:47:26,App,Pressure,76TR_,T,-,-
80065,2022-05-31,12:47:26,Disp,Pressure,76TR_,T,-,-
80066,2022-05-31,12:45:25,App,Pressure,85TR_,T,-,-
80067,2022-05-31,12:45:25,Disp,Pressure,85TR_,T,-,-
80068,2022-05-31,12:44:32,Disp,Door,62TR_,C1,3G,3.02
80069,2022-05-31,12:44:28,App,Door,62TR_,C1,3G,3.02
80070,2022-05-31,12:43:54,App,Door,26TR_,C3,2D,3.29
80071,2022-05-31,12:43:54,Disp,Door,26TR_,C3,2D,3.29
80072,2022-05-31,12:43:37,App,Pressure,56TR_,T,-,-
80073,2022-05-31,12:43:37,Disp,Pressure,56TR_,T,-,-
80074,2022-05-31,12:43:37,App,Pressure,103TR_,T,-,-
80075,2022-05-31,12:43:37,Disp,Pressure,103TR_,T,-,-
80076,2022-05-31,12:43:32,App,Pressure,36TR_,T,-,-
80077,2022-05-31,12:43:32,Disp,Pressure,36TR_,T,-,-
80082,2022-05-31,12:42:51,Disp,Door,38TR_,C4,3G,2.96
80083,2022-05-31,12:42:50,App,Door,38TR_,C4,3G,2.96
80084,2022-05-31,12:42:34,App,Pressure,76TR_,T,-,-
80085,2022-05-31,12:42:34,Disp,Pressure,76TR_,T,-,-
80086,2022-05-31,12:40:39,Disp,Pressure,36TR_,T,-,-
80087,2022-05-31,12:40:38,App,Pressure,36TR_,T,-,-
80088,2022-05-31,12:40:38,App,Pressure,85TR_,T,-,-
80089,2022-05-31,12:40:38,Disp,Pressure,85TR_,T,-,-
80094,2022-05-31,12:39:36,Disp,Door,118TR_,C5,3G,2.86
80097,2022-05-31,12:39:12,App,Door,118TR_,C5,3G,2.86
80102,2022-05-31,12:38:58,Disp,Door,115TR_,C3,1G,3.29
80103,2022-05-31,12:38:37,App,Door,115TR_,C3,1G,3.29
80104,2022-05-31,12:38:06,App,Door,56TR_,C1,2G,2.89
80105,2022-05-31,12:38:06,Disp,Door,56TR_,C1,2G,2.89
80108,2022-05-31,12:37:19,App,Pressure,40TR_,T,-,-
80109,2022-05-31,12:37:19,Disp,Pressure,40TR_,T,-,-
80112,2022-05-31,12:34:41,App,Pressure,5TR_,T,-,-
80113,2022-05-31,12:34:41,Disp,Pressure,5TR_,T,-,-
80114,2022-05-31,12:33:04,Disp,Door,30TR_,C4,3G,2.86
80115,2022-05-31,12:32:58,App,Door,30TR_,C4,3G,2.86
80116,2022-05-31,12:32:54,Disp,Door,92TR_,C2,1G,3
80117,2022-05-31,12:32:53,App,Door,92TR_,C2,1G,3
80122,2022-05-31,12:30:39,App,Door,111TR_,C2,2G,2.91
80123,2022-05-31,12:30:39,Disp,Door,111TR_,C2,2G,2.91
80128,2022-05-31,12:26:47,App,Pressure,40TR_,T,-,-
80129,2022-05-31,12:26:47,Disp,Pressure,40TR_,T,-,-
80142,2022-05-31,12:20:01,App,Pressure,128TR_,T,-,-
80143,2022-05-31,12:20:01,Disp,Pressure,128TR_,T,-,-
80155,2022-05-31,12:09:10,Disp,Door,38TR_,C3,1G,2.76
80157,2022-05-31,12:07:50,Disp,Door,129TR_,C1,2G,2.78
80158,2022-05-31,12:07:30,Disp,SlowDoor,129TR_,C1,2G,2.78
80159,2022-05-31,12:07:28,App,SlowDoor,129TR_,C1,2G,2.78
80162,2022-05-31,12:06:40,App,Door,129TR_,C1,2G,2.78
80163,2022-05-31,12:05:25,App,Door,38TR_,C3,1G,2.79
80168,2022-05-31,12:02:17,App,Pressure,56TR_,T,-,-
80169,2022-05-31,12:02:17,Disp,Pressure,56TR_,T,-,-
80172,2022-05-31,12:00:01,App,Pressure,56TR_,T,-,-
80173,2022-05-31,12:00:01,Disp,Pressure,56TR_,T,-,-
80178,2022-05-31,11:53:03,Disp,Door,72TR_,C1,1D,3.32
80179,2022-05-31,11:53:02,App,Door,72TR_,C1,1D,3.32
80184,2022-05-31,11:52:52,Disp,Door,108TR_,C5,3G,2.86
80185,2022-05-31,11:52:51,App,Door,108TR_,C5,3G,2.86
80186,2022-05-31,11:51:09,Disp,Door,109TR_,C1,3D,2.91
80187,2022-05-31,11:51:08,App,Door,109TR_,C1,3D,2.91
80192,2022-05-31,11:46:36,Disp,Door,129TR_,C1,2D,2.78
80193,2022-05-31,11:46:01,App,Pressure,40TR_,T,-,-
80194,2022-05-31,11:46:01,Disp,Pressure,40TR_,T,-,-
80197,2022-05-31,11:44:58,Disp,Door,56TR_,C3,1D,3.08
80200,2022-05-31,11:44:25,App,Door,56TR_,C3,1D,3.08
80203,2022-05-31,11:44:03,App,Pressure,40TR_,T,-,-
80204,2022-05-31,11:44:03,Disp,Pressure,40TR_,T,-,-
80205,2022-05-31,11:43:56,App,Door,129TR_,C1,2D,2.79
80207,2022-05-31,11:43:52,App,Door,129TR_,C1,2D,2.78
80209,2022-05-31,11:43:52,Disp,Door,129TR_,C1,2D,2.78
80210,2022-05-31,11:43:15,Disp,Door,129TR_,C1,2D,2.79
80211,2022-05-31,11:43:06,App,Door,129TR_,C1,2D,2.79
80214,2022-05-31,11:43:01,Disp,Door,129TR_,C1,2D,2.79
80217,2022-05-31,11:41:25,App,Door,129TR_,C1,2D,2.79
80218,2022-05-31,11:40:12,Disp,Door,2TR_,C4,2D,3
80219,2022-05-31,11:40:08,App,Door,2TR_,C4,2D,3
80220,2022-05-31,11:39:19,Disp,Door,17TR_,C5,1D,3.07
80221,2022-05-31,11:39:13,App,Door,17TR_,C5,1D,3.07
80224,2022-05-31,11:34:30,App,Door,72TR_,C2,2D,3
80225,2022-05-31,11:34:30,Disp,Door,72TR_,C2,2D,3
80228,2022-05-31,11:33:06,Disp,Door,87TR_,C3,2G,2.88
80229,2022-05-31,11:33:06,Disp,Door,87TR_,C2,1D,2.88
80230,2022-05-31,11:33:05,App,Door,87TR_,C3,2G,2.88
80231,2022-05-31,11:33:05,App,Door,87TR_,C2,1D,2.88
80234,2022-05-31,11:32:43,Disp,Door,129TR_,C1,2D,2.79
80241,2022-05-31,11:32:08,Disp,Door,72TR_,C4,1G,2.98
80244,2022-05-31,11:31:36,App,Door,72TR_,C4,1G,2.97
80247,2022-05-31,11:31:23,App,Door,129TR_,C1,2D,2.79
80250,2022-05-31,11:31:13,Disp,Door,129TR_,C1,2D,2.79
80251,2022-05-31,11:30:59,App,Door,56TR_,C1,1G,3.23
80252,2022-05-31,11:30:59,Disp,Door,56TR_,C1,1G,3.23
80255,2022-05-31,11:29:16,App,Door,129TR_,C1,2D,2.79
80258,2022-05-31,11:26:39,Disp,Door,51TR_,C5,2D,2.9
80259,2022-05-31,11:26:38,App,Door,51TR_,C5,2D,2.9
80260,2022-05-31,11:26:16,App,Pressure,40TR_,T,-,-
80261,2022-05-31,11:26:16,Disp,Pressure,40TR_,T,-,-
80268,2022-05-31,11:23:54,App,Pressure,102TR_,T,-,-
80269,2022-05-31,11:23:54,Disp,Pressure,102TR_,T,-,-
80276,2022-05-31,11:21:25,Disp,Door,22TR_,C4,3G,2.8
80287,2022-05-31,11:17:51,App,Door,22TR_,C4,3G,2.8
80290,2022-05-31,11:17:48,Disp,Door,22TR_,C4,3G,2.8
80291,2022-05-31,11:17:27,App,Door,22TR_,C4,3G,2.8
80293,2022-05-31,11:17:26,App,Door,22TR_,C4,3G,2.8
80295,2022-05-31,11:17:26,Disp,Door,22TR_,C4,3G,2.8
80296,2022-05-31,11:17:23,Disp,Door,22TR_,C4,3G,2.8
80297,2022-05-31,11:17:14,App,Door,22TR_,C4,3G,2.8
80300,2022-05-31,11:16:43,Disp,Door,22TR_,C4,3G,2.8
80303,2022-05-31,11:15:41,App,Door,22TR_,C4,3G,2.8
80304,2022-05-31,11:14:41,App,Pressure,102TR_,T,-,-
80305,2022-05-31,11:14:41,Disp,Pressure,102TR_,T,-,-
80308,2022-05-31,11:12:49,Disp,Door,22TR_,C2,1G,2.8
80309,2022-05-31,11:12:45,Disp,Door,105TR_,C5,3D,2.76
80310,2022-05-31,11:12:44,App,Door,105TR_,C5,3D,2.76
80311,2022-05-31,11:12:42,App,Pressure,76TR_,T,-,-
80312,2022-05-31,11:12:42,Disp,Pressure,76TR_,T,-,-
80317,2022-05-31,11:11:36,App,Pressure,102TR_,T,-,-
80318,2022-05-31,11:11:36,Disp,Pressure,102TR_,T,-,-
80323,2022-05-31,11:09:39,App,Pressure,40TR_,T,-,-
80324,2022-05-31,11:09:39,Disp,Pressure,40TR_,T,-,-
80326,2022-05-31,11:09:37,App,Door,22TR_,C2,1G,2.8
80328,2022-05-31,11:09:37,Disp,Door,129TR_,C3,2G,2.8
80333,2022-05-31,11:09:23,Disp,Door,22TR_,C2,1G,2.8
80334,2022-05-31,11:09:03,App,Door,22TR_,C2,1G,2.8
80336,2022-05-31,11:09:03,Disp,Door,22TR_,C2,1G,2.8
80338,2022-05-31,11:09:02,App,Door,22TR_,C2,1G,2.8
80341,2022-05-31,11:08:36,Disp,Door,22TR_,C2,1G,2.8
80342,2022-05-31,11:08:21,App,Door,129TR_,C3,2G,2.8
80344,2022-05-31,11:08:04,App,Door,129TR_,C3,2G,2.79
80346,2022-05-31,11:08:04,Disp,Door,129TR_,C3,2G,2.79
80349,2022-05-31,11:07:47,Disp,Door,129TR_,C3,2G,2.79
80350,2022-05-31,11:07:46,App,Door,129TR_,C3,2G,2.79
80351,2022-05-31,11:07:27,App,Door,22TR_,C2,1G,2.8
80352,2022-05-31,11:07:26,App,Door,22TR_,C2,1G,2.8
80354,2022-05-31,11:07:26,Disp,Door,22TR_,C2,1G,2.8
80362,2022-05-31,11:06:15,Disp,Door,129TR_,C3,2G,2.79
80363,2022-05-31,11:06:05,App,Door,129TR_,C3,2G,2.79
80370,2022-05-31,11:04:11,Disp,Door,22TR_,C2,2G,2.8
80371,2022-05-31,11:03:59,Disp,Door,26TR_,C3,3G,2.92
80372,2022-05-31,11:03:58,App,Door,26TR_,C3,3G,2.92
80377,2022-05-31,11:03:14,Disp,Door,129TR_,C3,2D,2.8
80378,2022-05-31,11:02:58,App,Door,129TR_,C3,2D,2.8
80383,2022-05-31,11:00:44,Disp,Door,11TR_,C3,3D,2.81
80384,2022-05-31,11:00:19,App,Door,11TR_,C3,3D,2.81
80389,2022-05-31,10:57:11,App,Door,22TR_,C2,2G,2.8
80392,2022-05-31,10:56:56,App,Door,92TR_,C4,2D,3.07
80393,2022-05-31,10:56:56,Disp,Door,92TR_,C4,2D,3.07
80396,2022-05-31,10:56:09,Disp,Door,22TR_,C2,2G,2.8
80397,2022-05-31,10:55:48,App,Door,22TR_,C2,2G,2.8
80400,2022-05-31,10:55:12,Disp,Door,22TR_,C2,2G,2.8
80401,2022-05-31,10:54:21,App,Pressure,40TR_,T,-,-
80402,2022-05-31,10:54:21,Disp,Pressure,40TR_,T,-,-
80403,2022-05-31,10:54:15,App,Door,22TR_,C2,2G,2.8
80406,2022-05-31,10:51:47,Disp,Door,22TR_,C2,3G,2.8
80407,2022-05-31,10:51:30,App,Pressure,40TR_,T,-,-
80408,2022-05-31,10:51:30,Disp,Pressure,40TR_,T,-,-
80409,2022-05-31,10:49:08,App,Pressure,36TR_,T,-,-
80410,2022-05-31,10:49:08,Disp,Pressure,36TR_,T,-,-
80411,2022-05-31,10:48:59,App,Pressure,40TR_,T,-,-
80412,2022-05-31,10:48:59,Disp,Pressure,40TR_,T,-,-
80413,2022-05-31,10:48:32,App,Door,22TR_,C2,3G,2.8
80416,2022-05-31,10:48:13,Disp,Door,22TR_,C2,3G,2.8
80417,2022-05-31,10:47:42,App,Door,22TR_,C2,3G,2.8
80420,2022-05-31,10:47:20,Disp,Door,22TR_,C2,3G,2.8
80425,2022-05-31,10:46:04,App,Door,22TR_,C2,3G,2.8
80426,2022-05-31,10:45:56,App,Pressure,40TR_,T,-,-
80427,2022-05-31,10:45:56,Disp,Pressure,40TR_,T,-,-
80428,2022-05-31,10:45:21,Disp,Door,1TR_,C5,1D,3.05
80429,2022-05-31,10:45:20,App,Door,1TR_,C5,1D,3.05
80430,2022-05-31,10:43:29,Disp,Door,96TR_,C2,2D,2.88
80431,2022-05-31,10:43:28,App,Pressure,40TR_,T,-,-
80432,2022-05-31,10:43:28,Disp,Pressure,40TR_,T,-,-
80433,2022-05-31,10:43:28,App,Door,96TR_,C2,2D,2.88
80434,2022-05-31,10:43:28,App,Door,96TR_,C1,2G,2.88
80435,2022-05-31,10:43:28,Disp,Door,96TR_,C1,2G,2.88
80438,2022-05-31,10:43:22,Disp,Door,78TR_,C5,1G,2.78
80439,2022-05-31,10:42:40,App,Pressure,80TR_,T,-,-
80440,2022-05-31,10:42:40,Disp,Pressure,80TR_,T,-,-
80441,2022-05-31,10:42:05,App,Door,78TR_,C5,1G,2.78
80444,2022-05-31,10:42:04,Disp,Door,78TR_,C5,1G,2.78
80445,2022-05-31,10:42:03,App,Door,78TR_,C5,1G,2.78
80450,2022-05-31,10:40:28,Disp,Door,22TR_,C5,1G,2.8
80451,2022-05-31,10:40:05,App,Pressure,40TR_,T,-,-
80452,2022-05-31,10:40:05,Disp,Pressure,40TR_,T,-,-
80456,2022-05-31,10:39:06,Disp,Door,22TR_,C3,3D,2.8
80458,2022-05-31,10:38:46,App,Door,22TR_,C5,1G,2.8
80461,2022-05-31,10:36:48,App,Pressure,80TR_,T,-,-
80462,2022-05-31,10:36:48,Disp,Pressure,80TR_,T,-,-
80464,2022-05-31,10:35:54,App,Door,22TR_,C3,3D,2.8
80466,2022-05-31,10:35:54,Disp,Door,22TR_,C3,3D,2.8
80469,2022-05-31,10:35:38,App,Pressure,124TR_,T,-,-
80470,2022-05-31,10:35:38,Disp,Pressure,124TR_,T,-,-
80471,2022-05-31,10:35:37,App,Pressure,40TR_,T,-,-
80472,2022-05-31,10:35:37,Disp,Pressure,40TR_,T,-,-
80473,2022-05-31,10:35:11,Disp,Door,22TR_,C3,3D,2.8
80474,2022-05-31,10:35:05,App,Door,22TR_,C3,3D,2.8
80477,2022-05-31,10:34:55,Disp,Door,22TR_,C3,3D,2.8
80479,2022-05-31,10:34:48,App,Door,22TR_,C3,1D,2.8
80481,2022-05-31,10:34:48,Disp,Door,22TR_,C3,1D,2.8
80482,2022-05-31,10:34:47,App,Door,22TR_,C3,1D,2.8
80484,2022-05-31,10:34:47,Disp,Door,22TR_,C3,1D,2.8
80489,2022-05-31,10:34:34,Disp,Door,22TR_,C3,1D,2.8
80490,2022-05-31,10:34:34,App,Pressure,102TR_,T,-,-
80491,2022-05-31,10:34:34,Disp,Pressure,102TR_,T,-,-
80495,2022-05-31,10:34:14,App,Door,22TR_,C3,1D,2.8
80500,2022-05-31,10:33:58,App,Door,22TR_,C3,3D,2.8
80503,2022-05-31,10:33:26,Disp,Door,22TR_,C3,3D,2.8
80504,2022-05-31,10:32:58,App,Pressure,40TR_,T,-,-
80505,2022-05-31,10:32:58,Disp,Pressure,40TR_,T,-,-
80506,2022-05-31,10:32:58,App,Pressure,124TR_,T,-,-
80507,2022-05-31,10:32:58,Disp,Pressure,124TR_,T,-,-
80511,2022-05-31,10:32:27,Disp,Door,22TR_,C3,2D,2.8
80513,2022-05-31,10:32:14,Disp,Pressure,111TR_,T,-,-
80514,2022-05-31,10:32:13,App,Pressure,87TR_,T,-,-
80515,2022-05-31,10:32:13,Disp,Pressure,87TR_,T,-,-
